eutrophication,temp,repeat,persistence
17.0,278.15,2.0,0.36666666666666664
17.0,278.15,3.0,0.5
17.0,278.15,4.0,0.4666666666666667
17.0,278.15,5.0,0.6
17.0,278.15,6.0,0.5
17.0,278.15,7.0,0.4666666666666667
17.0,278.15,8.0,0.5
17.0,278.15,9.0,0.36666666666666664
17.0,278.15,10.0,0.3333333333333333
17.0,283.15,1.0,0.36666666666666664
17.0,283.15,2.0,0.4666666666666667
17.0,283.15,3.0,0.4666666666666667
17.0,283.15,4.0,0.5
17.0,283.15,5.0,0.6333333333333333
17.0,283.15,6.0,0.43333333333333335
17.0,283.15,7.0,0.4666666666666667
17.0,283.15,8.0,0.5
17.0,283.15,9.0,0.4
17.0,283.15,10.0,0.3
17.0,288.15,1.0,0.5666666666666667
17.0,288.15,2.0,0.5
17.0,288.15,3.0,0.4666666666666667
17.0,288.15,4.0,0.5
17.0,288.15,5.0,0.6333333333333333
17.0,288.15,6.0,0.43333333333333335
17.0,288.15,7.0,0.4666666666666667
17.0,288.15,8.0,0.5
17.0,288.15,9.0,0.36666666666666664
17.0,288.15,10.0,0.4666666666666667
17.0,293.15,1.0,0.9333333333333333
17.0,293.15,2.0,0.5
17.0,293.15,3.0,0.4666666666666667
17.0,293.15,4.0,0.5
17.0,293.15,5.0,0.6333333333333333
17.0,293.15,6.0,0.43333333333333335
17.0,293.15,7.0,0.4666666666666667
17.0,293.15,8.0,0.5
17.0,293.15,9.0,0.36666666666666664
17.0,293.15,10.0,0.5666666666666667
17.0,298.15,1.0,0.9666666666666667
17.0,298.15,2.0,0.5
17.0,298.15,3.0,0.4666666666666667
17.0,298.15,4.0,0.5
17.0,298.15,5.0,0.6333333333333333
17.0,298.15,6.0,0.43333333333333335
17.0,298.15,7.0,0.4666666666666667
17.0,298.15,8.0,0.5
17.0,298.15,9.0,0.36666666666666664
17.0,298.15,10.0,0.5666666666666667
17.0,303.15,1.0,0.9666666666666667
17.0,303.15,2.0,0.5
17.0,303.15,3.0,0.4666666666666667
17.0,303.15,4.0,0.5
17.0,303.15,5.0,0.6333333333333333
17.0,303.15,6.0,0.43333333333333335
17.0,303.15,7.0,0.4666666666666667
17.0,303.15,8.0,0.5
17.0,303.15,9.0,0.36666666666666664
17.0,303.15,10.0,0.5666666666666667
17.0,308.15,1.0,0.9666666666666667
17.0,308.15,2.0,0.5
17.0,308.15,3.0,0.4666666666666667
17.0,308.15,4.0,0.5
17.0,308.15,5.0,0.6333333333333333
17.0,308.15,6.0,0.43333333333333335
17.0,308.15,7.0,0.4666666666666667
17.0,308.15,8.0,0.5
17.0,308.15,9.0,0.43333333333333335
17.0,308.15,10.0,0.6666666666666666
17.0,313.15,1.0,0.9666666666666667
17.0,313.15,2.0,0.5
17.0,313.15,3.0,0.4666666666666667
17.0,313.15,4.0,0.5
17.0,313.15,5.0,0.6333333333333333
17.0,313.15,6.0,0.43333333333333335
17.0,313.15,7.0,0.4666666666666667
17.0,313.15,8.0,0.5
17.0,313.15,9.0,0.43333333333333335
17.0,313.15,10.0,0.6666666666666666
19.0,273.15,1.0,0.26666666666666666
19.0,273.15,2.0,0.36666666666666664
19.0,273.15,3.0,0.4666666666666667
19.0,273.15,4.0,0.43333333333333335
19.0,273.15,5.0,0.6
19.0,273.15,6.0,0.5
19.0,273.15,7.0,0.5
19.0,273.15,8.0,0.5
19.0,273.15,9.0,0.36666666666666664
19.0,273.15,10.0,0.3333333333333333
19.0,278.15,1.0,0.23333333333333334
19.0,278.15,2.0,0.36666666666666664
19.0,278.15,3.0,0.5
19.0,278.15,4.0,0.4666666666666667
19.0,278.15,5.0,0.6
19.0,278.15,6.0,0.5
19.0,278.15,7.0,0.4666666666666667
19.0,278.15,8.0,0.5
19.0,278.15,9.0,0.36666666666666664
19.0,278.15,10.0,0.3
19.0,283.15,1.0,0.4
19.0,283.15,2.0,0.4666666666666667
19.0,283.15,3.0,0.4666666666666667
19.0,283.15,4.0,0.5
19.0,283.15,5.0,0.6
19.0,283.15,6.0,0.43333333333333335
19.0,283.15,7.0,0.4666666666666667
19.0,283.15,8.0,0.5
19.0,283.15,9.0,0.4
19.0,283.15,10.0,0.3
19.0,288.15,1.0,0.5333333333333333
19.0,288.15,2.0,0.5
19.0,288.15,3.0,0.4666666666666667
19.0,288.15,4.0,0.5
19.0,288.15,5.0,0.6333333333333333
19.0,288.15,6.0,0.43333333333333335
19.0,288.15,7.0,0.4666666666666667
19.0,288.15,8.0,0.5
19.0,288.15,9.0,0.36666666666666664
19.0,288.15,10.0,0.4666666666666667
19.0,293.15,1.0,0.9333333333333333
19.0,293.15,2.0,0.5
19.0,293.15,3.0,0.4666666666666667
19.0,293.15,4.0,0.5
19.0,293.15,5.0,0.6333333333333333
19.0,293.15,6.0,0.43333333333333335
19.0,293.15,7.0,0.4666666666666667
19.0,293.15,8.0,0.5
19.0,293.15,9.0,0.36666666666666664
19.0,293.15,10.0,0.5666666666666667
19.0,298.15,1.0,0.9666666666666667
19.0,298.15,2.0,0.5
19.0,298.15,3.0,0.4666666666666667
19.0,298.15,4.0,0.5
19.0,298.15,5.0,0.6333333333333333
19.0,298.15,6.0,0.43333333333333335
19.0,298.15,7.0,0.4666666666666667
19.0,298.15,8.0,0.5
19.0,298.15,9.0,0.36666666666666664
19.0,298.15,10.0,0.5666666666666667
19.0,303.15,1.0,0.9666666666666667
19.0,303.15,2.0,0.5
19.0,303.15,3.0,0.4666666666666667
19.0,303.15,4.0,0.5
19.0,303.15,5.0,0.6333333333333333
19.0,303.15,6.0,0.43333333333333335
19.0,303.15,7.0,0.4666666666666667
19.0,303.15,8.0,0.5
19.0,303.15,9.0,0.36666666666666664
19.0,303.15,10.0,0.5666666666666667
19.0,308.15,1.0,0.9666666666666667
19.0,308.15,2.0,0.5
19.0,308.15,3.0,0.4666666666666667
19.0,308.15,4.0,0.5
19.0,308.15,5.0,0.6333333333333333
19.0,308.15,6.0,0.43333333333333335
19.0,308.15,7.0,0.4666666666666667
19.0,308.15,8.0,0.5
19.0,308.15,9.0,0.43333333333333335
19.0,308.15,10.0,0.6666666666666666
19.0,313.15,1.0,0.9666666666666667
19.0,313.15,2.0,0.5
19.0,313.15,3.0,0.4666666666666667
19.0,313.15,4.0,0.5
19.0,313.15,5.0,0.6333333333333333
19.0,313.15,6.0,0.43333333333333335
19.0,313.15,7.0,0.4666666666666667
19.0,313.15,8.0,0.5
19.0,313.15,9.0,0.43333333333333335
19.0,313.15,10.0,0.6666666666666666
